n,k,edge_prob,pca_count,dolev_count,attempts
100,11,0.48,1000,1000,1000
100,11,0.49,1000,1000,1000
100,11,0.50,1000,1000,1000
100,11,0.51,1000,1000,1000
100,11,0.52,1000,1000,1000
100,11,0.53,1000,1000,1000
100,11,0.54,1000,1000,1000
100,11,0.55,1000,1000,1000
100,11,0.56,1000,1000,1000
100,11,0.57,1000,1000,1000
100,11,0.58,1000,1000,1000
100,11,0.59,1000,1000,1000
100,11,0.60,1000,1000,1000
100,11,0.61,1000,1000,1000
100,11,0.62,1000,1000,1000
100,11,0.63,1000,1000,1000
100,11,0.64,1000,1000,1000
100,11,0.65,1000,1000,1000
100,11,0.66,1000,1000,1000
100,11,0.67,1000,1000,1000
100,11,0.68,1000,1000,1000
100,11,0.69,1000,1000,1000
100,11,0.70,1000,1000,1000
100,11,0.71,1000,1000,1000
100,11,0.72,1000,1000,1000
100,11,0.73,1000,1000,1000
100,11,0.74,1000,1000,1000
100,11,0.75,1000,1000,1000
100,11,0.76,1000,1000,1000
100,11,1.00,1000,1000,1000
100,11,0.77,1000,1000,1000
100,11,0.99,1000,1000,1000
100,11,0.78,1000,1000,1000
100,11,0.98,1000,1000,1000
100,11,0.97,1000,1000,1000
100,11,0.79,1000,1000,1000
100,11,0.80,1000,1000,1000
100,11,0.95,1000,1000,1000
100,11,0.96,1000,1000,1000
100,11,0.81,1000,1000,1000
100,11,0.82,1000,1000,1000
100,11,0.92,1000,1000,1000
100,11,0.93,1000,1000,1000
100,11,0.94,1000,1000,1000
100,11,0.83,1000,1000,1000
100,11,0.84,1000,1000,1000
100,11,0.86,1000,1000,1000
100,11,0.91,1000,1000,1000
100,11,0.87,1000,1000,1000
100,11,0.90,1000,1000,1000
100,11,0.85,1000,1000,1000
100,11,0.88,1000,1000,1000
100,11,0.89,1000,1000,1000
100,12,0.01,0,0,1000
100,12,0.02,0,0,1000
100,12,0.03,0,0,1000
100,12,0.04,0,0,1000
100,12,0.05,0,0,1000
100,12,0.06,0,0,1000
100,12,0.07,0,0,1000
100,12,0.08,0,0,1000
100,12,0.09,0,0,1000
100,12,0.10,0,0,1000
100,12,0.11,0,0,1000
100,12,0.12,0,0,1000
100,12,0.13,0,0,1000
100,12,0.14,0,0,1000
100,12,0.15,0,0,1000
100,12,0.16,0,0,1000
100,12,0.17,0,3,1000
100,12,0.18,0,13,1000
100,12,0.19,0,90,1000
100,12,0.20,0,274,1000
100,12,0.21,0,480,1000
100,12,0.22,0,647,1000
100,12,0.23,0,822,1000
100,12,0.24,0,907,1000
100,12,0.25,0,946,1000
100,12,0.26,0,985,1000
100,12,0.27,0,989,1000
100,12,0.28,0,994,1000
100,12,0.29,0,999,1000
100,12,0.30,4,999,1000
100,12,0.31,47,1000,1000
100,12,0.32,227,999,1000
100,12,0.33,511,1000,1000
100,12,0.34,757,1000,1000
100,12,0.35,905,1000,1000
100,12,0.36,967,1000,1000
100,12,0.37,994,1000,1000
100,12,0.38,1000,1000,1000
100,12,0.39,999,1000,1000
100,12,0.40,999,1000,1000
100,12,0.41,1000,1000,1000
100,12,0.42,1000,1000,1000
100,12,0.43,999,1000,1000
100,12,0.44,1000,1000,1000
100,12,0.45,1000,1000,1000
100,12,0.46,1000,1000,1000
100,12,0.47,1000,1000,1000
100,12,0.48,1000,1000,1000
100,12,0.49,1000,1000,1000
100,12,0.50,1000,1000,1000
100,12,0.51,1000,1000,1000
100,12,0.52,1000,1000,1000
100,12,0.53,1000,1000,1000
100,12,0.54,1000,1000,1000
100,12,0.55,1000,1000,1000
100,12,0.56,1000,1000,1000
100,12,0.57,1000,1000,1000
100,12,0.58,1000,1000,1000
100,12,0.59,1000,1000,1000
100,12,0.60,1000,1000,1000
100,12,0.61,1000,1000,1000
100,12,0.62,1000,1000,1000
100,12,0.63,1000,1000,1000
100,12,0.64,1000,1000,1000
100,12,0.65,1000,1000,1000
100,12,0.66,1000,1000,1000
100,12,0.67,1000,1000,1000
100,12,0.68,1000,1000,1000
100,12,0.69,1000,1000,1000
100,12,0.70,1000,1000,1000
100,12,0.71,1000,1000,1000
100,12,0.72,1000,1000,1000
100,12,0.73,1000,1000,1000
100,12,0.74,1000,1000,1000
100,12,0.75,1000,1000,1000
100,12,0.76,1000,1000,1000
100,12,1.00,1000,1000,1000
100,12,0.77,1000,1000,1000
100,12,0.99,1000,1000,1000
100,12,0.98,1000,1000,1000
100,12,0.78,1000,1000,1000
100,12,0.97,1000,1000,1000
100,12,0.79,1000,1000,1000
100,12,0.80,1000,1000,1000
100,12,0.96,1000,1000,1000
100,12,0.81,1000,1000,1000
100,12,0.95,1000,1000,1000
100,12,0.94,1000,1000,1000
100,12,0.82,1000,1000,1000
100,12,0.93,1000,1000,1000
100,12,0.90,1000,1000,1000
100,12,0.92,1000,1000,1000
100,12,0.91,1000,1000,1000
100,12,0.83,1000,1000,1000
100,12,0.85,1000,1000,1000
100,12,0.88,1000,1000,1000
100,12,0.84,1000,1000,1000
100,12,0.89,1000,1000,1000
100,12,0.86,1000,1000,1000
100,12,0.87,1000,1000,1000
100,13,0.01,0,0,1000
100,13,0.02,0,0,1000
100,13,0.03,0,0,1000
100,13,0.04,0,0,1000
100,13,0.05,0,0,1000
100,13,0.06,0,0,1000
100,13,0.07,0,0,1000
100,13,0.08,0,0,1000
100,13,0.09,0,0,1000
100,13,0.10,0,0,1000
100,13,0.11,0,0,1000
100,13,0.12,0,0,1000
100,13,0.13,0,0,1000
100,13,0.14,0,0,1000
100,13,0.15,0,0,1000
100,13,0.16,0,0,1000
100,13,0.17,0,0,1000
100,13,0.18,0,0,1000
100,13,0.19,0,14,1000
100,13,0.20,0,67,1000
100,13,0.21,0,198,1000
100,13,0.22,0,403,1000
100,13,0.23,0,651,1000
100,13,0.24,0,815,1000
100,13,0.25,0,886,1000
100,13,0.26,0,936,1000
100,13,0.27,0,982,1000
100,13,0.28,0,989,1000
100,13,0.29,0,995,1000
100,13,0.30,0,998,1000
100,13,0.31,0,998,1000
100,13,0.32,14,1000,1000
100,13,0.33,94,1000,1000
100,13,0.34,343,999,1000
100,13,0.35,630,1000,1000
100,13,0.36,847,1000,1000
100,13,0.37,928,1000,1000
100,13,0.38,984,1000,1000
100,13,0.39,995,1000,1000
100,13,0.40,1000,1000,1000
100,13,0.41,999,1000,1000
100,13,0.42,1000,1000,1000
100,13,0.43,1000,1000,1000
100,13,0.44,1000,1000,1000
100,13,0.45,1000,1000,1000
100,13,0.46,1000,1000,1000
100,13,0.47,1000,1000,1000
100,13,0.48,1000,1000,1000
100,13,0.49,1000,1000,1000
100,13,0.50,1000,1000,1000
100,13,0.51,1000,1000,1000
100,13,0.52,1000,1000,1000
100,13,0.53,1000,1000,1000
100,13,0.54,1000,1000,1000
100,13,0.55,1000,1000,1000
100,13,0.56,1000,1000,1000
100,13,0.57,1000,1000,1000
100,13,0.58,1000,1000,1000
100,13,0.59,1000,1000,1000
100,13,0.60,1000,1000,1000
100,13,0.61,1000,1000,1000
100,13,0.62,1000,1000,1000
100,13,0.63,1000,1000,1000
100,13,0.64,1000,1000,1000
100,13,0.65,1000,1000,1000
100,13,0.66,1000,1000,1000
100,13,0.67,1000,1000,1000
100,13,0.68,1000,1000,1000
100,13,0.69,1000,1000,1000
100,13,0.70,1000,1000,1000
100,13,0.71,1000,1000,1000
100,13,0.72,1000,1000,1000
100,13,0.73,1000,1000,1000
100,13,0.74,1000,1000,1000
100,13,0.75,1000,1000,1000
100,13,0.76,1000,1000,1000
100,13,1.00,1000,1000,1000
100,13,0.99,1000,1000,1000
100,13,0.77,1000,1000,1000
100,13,0.98,1000,1000,1000
100,13,0.78,1000,1000,1000
100,13,0.79,1000,1000,1000
100,13,0.97,1000,1000,1000
100,13,0.80,1000,1000,1000
100,13,0.95,1000,1000,1000
100,13,0.96,1000,1000,1000
100,13,0.81,1000,1000,1000
100,13,0.82,1000,1000,1000
100,13,0.93,1000,1000,1000
100,13,0.94,1000,1000,1000
100,13,0.92,1000,1000,1000
100,13,0.83,1000,1000,1000
100,13,0.91,1000,1000,1000
100,13,0.89,1000,1000,1000
100,13,0.84,1000,1000,1000
100,13,0.85,1000,1000,1000
100,13,0.86,1000,1000,1000
100,13,0.88,1000,1000,1000
100,13,0.90,1000,1000,1000
100,13,0.87,1000,1000,1000
100,14,0.01,0,0,1000
100,14,0.02,0,0,1000
100,14,0.03,0,0,1000
100,14,0.04,0,0,1000
100,14,0.05,0,0,1000
100,14,0.06,0,0,1000
100,14,0.07,0,0,1000
100,14,0.08,0,0,1000
100,14,0.09,0,0,1000
100,14,0.10,0,0,1000
100,14,0.11,0,0,1000
100,14,0.12,0,0,1000
100,14,0.13,0,0,1000
100,14,0.14,0,0,1000
100,14,0.15,0,0,1000
100,14,0.16,0,0,1000
100,14,0.17,0,0,1000
100,14,0.18,0,0,1000
100,14,0.19,0,0,1000
100,14,0.20,0,9,1000
100,14,0.21,0,42,1000
100,14,0.22,0,205,1000
100,14,0.23,0,362,1000
100,14,0.24,0,592,1000
100,14,0.25,0,755,1000
100,14,0.26,0,857,1000
100,14,0.27,0,911,1000
100,14,0.28,0,967,1000
100,14,0.29,0,979,1000
100,14,0.30,0,995,1000
100,14,0.31,0,996,1000
100,14,0.32,0,999,1000
100,14,0.33,4,999,1000
100,14,0.34,41,1000,1000
100,14,0.35,197,1000,1000
100,14,0.36,501,999,1000
100,14,0.37,757,1000,1000
100,14,0.38,894,1000,1000
100,14,0.39,962,1000,1000
100,14,0.40,993,1000,1000
100,14,0.41,997,1000,1000
100,14,0.42,998,1000,1000
100,14,0.43,999,1000,1000
100,14,0.44,1000,1000,1000
100,14,0.45,1000,1000,1000
100,14,0.46,1000,1000,1000
100,14,0.47,1000,1000,1000
100,14,0.48,1000,1000,1000
100,14,0.49,1000,1000,1000
100,14,0.50,1000,1000,1000
100,14,0.51,1000,1000,1000
100,14,0.52,1000,1000,1000
100,14,0.53,1000,1000,1000
100,14,0.54,1000,1000,1000
100,14,0.55,1000,1000,1000
100,14,0.56,1000,1000,1000
100,14,0.57,1000,1000,1000
100,14,0.58,1000,1000,1000
100,14,0.59,1000,1000,1000
100,14,0.60,1000,1000,1000
100,14,0.61,1000,1000,1000
100,14,0.62,1000,1000,1000
100,14,0.63,1000,1000,1000
100,14,0.64,1000,1000,1000
100,14,0.65,1000,1000,1000
100,14,0.66,1000,1000,1000
100,14,0.67,1000,1000,1000
100,14,0.68,1000,1000,1000
100,14,0.69,1000,1000,1000
100,14,0.70,1000,1000,1000
100,14,0.71,1000,1000,1000
100,14,0.72,1000,1000,1000
100,14,0.73,1000,1000,1000
100,14,0.74,1000,1000,1000
100,14,0.75,1000,1000,1000
100,14,0.76,1000,1000,1000
100,14,0.77,1000,1000,1000
100,14,1.00,1000,1000,1000
100,14,0.99,1000,1000,1000
100,14,0.98,1000,1000,1000
100,14,0.78,1000,1000,1000
100,14,0.79,1000,1000,1000
100,14,0.97,1000,1000,1000
100,14,0.80,1000,1000,1000
100,14,0.81,1000,1000,1000
100,14,0.96,1000,1000,1000
100,14,0.94,1000,1000,1000
100,14,0.95,1000,1000,1000
100,14,0.93,1000,1000,1000
100,14,0.82,1000,1000,1000
100,14,0.84,1000,1000,1000
100,14,0.91,1000,1000,1000
100,14,0.83,1000,1000,1000
100,14,0.92,1000,1000,1000
100,14,0.88,1000,1000,1000
100,14,0.89,1000,1000,1000
100,14,0.90,1000,1000,1000
100,14,0.85,1000,1000,1000
100,14,0.86,1000,1000,1000
100,14,0.87,1000,1000,1000
100,15,0.01,0,0,1000
100,15,0.02,0,0,1000
100,15,0.03,0,0,1000
100,15,0.04,0,0,1000
100,15,0.05,0,0,1000
100,15,0.06,0,0,1000
100,15,0.07,0,0,1000
100,15,0.08,0,0,1000
100,15,0.09,0,0,1000
100,15,0.10,0,0,1000
100,15,0.11,0,0,1000
100,15,0.12,0,0,1000
100,15,0.13,0,0,1000
100,15,0.14,0,0,1000
100,15,0.15,0,0,1000
100,15,0.16,0,0,1000
100,15,0.17,0,0,1000
100,15,0.18,0,0,1000
100,15,0.19,0,0,1000
100,15,0.20,0,0,1000
100,15,0.21,0,9,1000
100,15,0.22,0,35,1000
100,15,0.23,0,131,1000
100,15,0.24,0,338,1000
100,15,0.25,0,530,1000
100,15,0.26,0,739,1000
100,15,0.27,0,849,1000
100,15,0.28,0,921,1000
100,15,0.29,0,968,1000
100,15,0.30,0,979,1000
100,15,0.31,0,989,1000
100,15,0.32,0,995,1000
100,15,0.33,0,999,1000
100,15,0.34,0,999,1000
100,15,0.35,14,999,1000
100,15,0.36,102,1000,1000
100,15,0.37,323,1000,1000
100,15,0.38,611,1000,1000
100,15,0.39,845,1000,1000
100,15,0.40,937,1000,1000
100,15,0.41,978,1000,1000
100,15,0.42,994,1000,1000
100,15,0.43,999,1000,1000
100,15,0.44,999,1000,1000
100,15,0.45,1000,1000,1000
100,15,0.46,1000,1000,1000
100,15,0.47,1000,1000,1000
100,15,0.48,1000,1000,1000
100,15,0.49,1000,1000,1000
100,15,0.50,1000,1000,1000
100,15,0.51,1000,1000,1000
100,15,0.52,1000,1000,1000
100,15,0.53,1000,1000,1000
100,15,0.54,1000,1000,1000
100,15,0.55,1000,1000,1000
100,15,0.56,1000,1000,1000
100,15,0.57,1000,1000,1000
100,15,0.58,1000,1000,1000
100,15,0.59,1000,1000,1000
100,15,0.60,1000,1000,1000
100,15,0.61,1000,1000,1000
100,15,0.62,1000,1000,1000
100,15,0.63,1000,1000,1000
100,15,0.64,1000,1000,1000
100,15,0.65,1000,1000,1000
100,15,0.66,1000,1000,1000
100,15,0.67,1000,1000,1000
100,15,0.68,1000,1000,1000
100,15,0.69,1000,1000,1000
100,15,0.70,1000,1000,1000
100,15,0.71,1000,1000,1000
100,15,0.72,1000,1000,1000
100,15,0.73,1000,1000,1000
100,15,0.74,1000,1000,1000
100,15,0.75,1000,1000,1000
100,15,0.76,1000,1000,1000
100,15,1.00,1000,1000,1000
100,15,0.77,1000,1000,1000
100,15,0.99,1000,1000,1000
100,15,0.78,1000,1000,1000
100,15,0.98,1000,1000,1000
100,15,0.97,1000,1000,1000
100,15,0.79,1000,1000,1000
100,15,0.96,1000,1000,1000
100,15,0.80,1000,1000,1000
100,15,0.81,1000,1000,1000
100,15,0.95,1000,1000,1000
100,15,0.93,1000,1000,1000
100,15,0.94,1000,1000,1000
100,15,0.82,1000,1000,1000
100,15,0.83,1000,1000,1000
100,15,0.92,1000,1000,1000
100,15,0.91,1000,1000,1000
100,15,0.88,1000,1000,1000
100,15,0.90,1000,1000,1000
100,15,0.84,1000,1000,1000
100,15,0.86,1000,1000,1000
100,15,0.85,1000,1000,1000
100,15,0.89,1000,1000,1000
100,15,0.87,1000,1000,1000
